"Date","Price","Open","High","Low","Vol.","Change %"
"07/30/2021","74.344","74.252","74.450","74.245","","0.13%"
"08/02/2021","74.356","74.368","74.434","74.316","","0.02%"
"08/03/2021","74.252","74.334","74.383","74.203","","-0.14%"
"08/04/2021","74.176","74.218","74.262","74.081","","-0.10%"
"08/05/2021","74.101","74.175","74.290","74.086","","-0.10%"
"08/06/2021","74.242","74.082","74.248","74.045","","0.19%"
"08/09/2021","74.488","74.262","74.502","74.197","","0.33%"
"08/10/2021","74.435","74.453","74.507","74.334","","-0.07%"
"08/11/2021","74.263","74.425","74.495","74.202","","-0.23%"
"08/12/2021","74.315","74.100","74.339","74.100","","0.07%"
"08/13/2021","74.242","74.266","74.327","74.240","","-0.10%"
"08/16/2021","74.170","74.224","74.297","74.117","","-0.10%"
"08/17/2021","74.375","74.145","74.394","74.133","","0.28%"
"08/18/2021","74.290","74.338","74.355","74.227","","-0.11%"
"08/19/2021","74.380","74.285","74.458","74.262","","0.12%"
"08/20/2021","74.352","74.385","74.481","74.325","","-0.04%"
"08/23/2021","74.135","74.274","74.309","74.084","","-0.29%"
"08/24/2021","74.137","74.107","74.232","74.087","","0.00%"
"08/25/2021","74.120","74.145","74.305","74.120","","-0.02%"
"08/26/2021","74.155","74.100","74.275","74.094","","0.05%"
"08/27/2021","73.475","74.151","74.207","73.456","","-0.92%"
"08/30/2021","73.299","73.451","73.563","73.188","","-0.24%"
"08/31/2021","72.951","73.421","73.421","72.907","","-0.47%"
"09/01/2021","72.996","72.992","73.160","72.914","","0.06%"
"09/02/2021","73.006","72.987","73.125","72.940","","0.01%"
"09/03/2021","72.997","73.025","73.155","72.934","","-0.01%"
"09/06/2021","73.078","73.020","73.128","72.987","","0.11%"
"09/07/2021","73.442","73.100","73.497","73.060","","0.50%"
"09/08/2021","73.796","73.396","73.867","73.389","","0.48%"
"09/09/2021","73.546","73.733","73.873","73.485","","-0.34%"
"09/10/2021","73.524","73.557","73.578","73.382","","-0.03%"
"09/13/2021","73.565","73.565","73.791","73.555","","0.06%"
"09/14/2021","73.647","73.536","73.731","73.527","","0.11%"
"09/15/2021","73.445","73.648","73.740","73.421","","-0.27%"
"09/16/2021","73.575","73.450","73.619","73.335","","0.18%"
"09/17/2021","73.645","73.542","73.661","73.413","","0.10%"
"09/20/2021","73.653","73.847","73.858","73.615","","0.01%"
"09/21/2021","73.745","73.650","73.765","73.556","","0.12%"
"09/22/2021","73.825","73.757","73.935","73.655","","0.11%"
"09/23/2021","73.810","73.875","73.914","73.595","","-0.02%"
"09/24/2021","73.821","73.844","73.877","73.615","","0.01%"
"09/27/2021","73.825","73.690","73.886","73.610","","0.01%"
"09/28/2021","74.200","73.800","74.254","73.729","","0.51%"
"09/29/2021","74.298","74.157","74.343","74.079","","0.13%"
"09/30/2021","74.170","74.325","74.369","74.122","","-0.17%"
"10/01/2021","74.150","74.185","74.375","74.081","","-0.03%"
"10/04/2021","74.588","74.145","74.598","74.120","","0.59%"
"10/05/2021","74.565","74.572","74.673","74.409","","-0.03%"
"10/06/2021","74.778","74.532","75.057","74.520","","0.29%"
"10/07/2021","74.825","74.768","74.935","74.699","","0.06%"
"10/08/2021","75.131","74.851","75.183","74.824","","0.41%"
"10/11/2021","75.403","75.125","75.544","75.053","","0.36%"
"10/12/2021","75.488","75.441","75.683","75.161","","0.11%"
"10/13/2021","75.306","75.503","75.523","75.179","","-0.24%"
"10/14/2021","74.995","75.266","75.369","74.970","","-0.41%"
"10/15/2021","75.030","74.990","75.074","74.881","","0.05%"
"10/18/2021","75.210","75.034","75.394","75.034","","0.24%"
"10/19/2021","75.120","75.240","75.275","74.877","","-0.12%"
"10/20/2021","74.810","75.085","75.193","74.749","","-0.41%"
"10/21/2021","74.889","74.825","74.929","74.689","","0.11%"
"10/22/2021","74.999","74.884","75.009","74.672","","0.15%"
"10/25/2021","75.022","74.960","75.187","74.887","","0.03%"
"10/26/2021","74.942","75.022","75.174","74.862","","-0.11%"
"10/27/2021","75.069","74.942","75.110","74.884","","0.17%"
"10/28/2021","74.788","75.069","75.144","74.750","","-0.37%"
"10/29/2021","74.935","74.788","75.034","74.740","","0.20%"
"11/01/2021","74.837","74.960","75.045","74.794","","-0.13%"
"11/02/2021","74.695","74.837","74.910","74.570","","-0.19%"
"11/03/2021","74.452","74.700","74.745","74.394","","-0.33%"
"11/04/2021","74.548","74.450","74.568","74.229","","0.13%"
"11/05/2021","74.191","74.548","74.570","74.164","","-0.48%"
"11/08/2021","73.921","74.221","74.283","73.876","","-0.36%"
"11/09/2021","74.175","73.925","74.175","73.834","","0.34%"
"11/10/2021","74.415","74.175","74.429","74.064","","0.32%"
"11/11/2021","74.313","74.410","74.593","74.274","","-0.14%"
"11/12/2021","74.347","74.342","74.545","74.287","","0.05%"
"11/15/2021","74.405","74.373","74.495","74.315","","0.08%"
"11/16/2021","74.457","74.438","74.535","74.284","","0.07%"
"11/17/2021","74.255","74.457","74.546","74.211","","-0.27%"
"11/18/2021","74.165","74.316","74.340","74.014","","-0.12%"
"11/19/2021","74.350","74.191","74.498","74.187","","0.25%"
"11/22/2021","74.445","74.345","74.516","74.286","","0.13%"
"11/23/2021","74.447","74.440","74.586","74.359","","0.00%"
"11/24/2021","74.622","74.426","74.622","74.310","","0.24%"
"11/25/2021","74.502","74.625","74.625","74.447","","-0.16%"
"11/26/2021","75.065","74.606","75.085","74.562","","0.76%"
"11/29/2021","75.050","74.838","75.174","74.791","","-0.02%"
"11/30/2021","75.100","75.050","75.202","74.847","","0.07%"
"12/01/2021","75.021","75.080","75.080","74.789","","-0.11%"
"12/02/2021","74.989","75.016","75.088","74.891","","-0.04%"
"12/03/2021","75.241","75.020","75.349","74.936","","0.34%"
"12/06/2021","75.395","75.198","75.477","75.183","","0.20%"
"12/07/2021","75.409","75.390","75.502","75.259","","0.02%"
"12/08/2021","75.384","75.416","75.569","75.300","","-0.03%"
"12/09/2021","75.599","75.394","75.689","75.381","","0.29%"
"12/10/2021","75.718","75.613","75.864","75.578","","0.16%"
"12/13/2021","75.770","75.685","75.811","75.570","","0.07%"
"12/14/2021","76.045","75.788","76.045","75.764","","0.36%"
"12/15/2021","76.355","76.099","76.419","76.025","","0.41%"
"12/16/2021","76.184","76.179","76.320","76.063","","-0.22%"
"12/17/2021","76.013","76.190","76.286","75.943","","-0.22%"
"12/20/2021","75.730","76.036","76.183","75.730","","-0.37%"
"12/21/2021","75.705","75.793","75.804","75.394","","-0.03%"
"12/22/2021","75.460","75.683","75.683","75.431","","-0.32%"
"12/23/2021","75.035","75.495","75.496","75.035","","-0.56%"
"12/24/2021","75.004","75.040","75.203","74.973","","-0.04%"
"12/27/2021","74.980","75.024","75.179","74.945","","-0.03%"
"12/28/2021","74.715","74.954","75.000","74.592","","-0.35%"
"12/29/2021","74.570","74.765","74.860","74.567","","-0.19%"
"12/30/2021","74.415","74.503","74.660","74.290","","-0.21%"
"12/31/2021","74.486","74.431","74.532","74.094","","0.10%"
"01/03/2022","74.400","74.463","74.485","74.244","","-0.12%"
"01/04/2022","74.530","74.385","74.712","74.375","","0.17%"
"01/05/2022","74.285","74.545","74.623","74.253","","-0.33%"
"01/06/2022","74.385","74.457","74.523","74.325","","0.13%"
"01/07/2022","74.278","74.457","74.458","74.245","","-0.14%"
"01/10/2022","74.025","74.230","74.244","74.005","","-0.34%"
"01/11/2022","73.818","74.025","74.058","73.755","","-0.28%"
"01/12/2022","73.797","73.803","74.055","73.748","","-0.03%"
"01/13/2022","73.973","73.783","73.999","73.783","","0.24%"
"01/14/2022","74.156","73.954","74.221","73.916","","0.25%"
"01/17/2022","74.255","74.187","74.365","74.125","","0.13%"
"01/18/2022","74.565","74.254","74.623","74.213","","0.42%"
"01/19/2022","74.455","74.569","74.735","74.361","","-0.15%"
"01/20/2022","74.468","74.414","74.533","74.292","","0.02%"
"01/21/2022","74.409","74.473","74.578","74.276","","-0.08%"
"01/24/2022","74.642","74.373","74.750","74.298","","0.31%"
"01/25/2022","74.788","74.645","74.830","74.560","","0.20%"
"01/26/2022","74.903","74.794","74.968","74.697","","0.15%"
"01/27/2022","75.209","75.123","75.328","75.054","","0.41%"
"01/28/2022","75.046","75.220","75.234","74.874","","-0.22%"
"01/31/2022","74.556","75.033","75.074","74.556","","-0.65%"
"02/01/2022","74.751","74.563","74.882","74.410","","0.26%"
"02/02/2022","74.823","74.751","75.023","74.672","","0.10%"
"02/03/2022","74.644","74.863","74.948","74.623","","-0.24%"
"02/04/2022","74.645","74.644","74.866","74.613","","0.00%"
"02/07/2022","74.655","74.699","74.783","74.605","","0.01%"
"02/08/2022","74.719","74.641","74.810","74.575","","0.09%"
"02/09/2022","74.808","74.719","74.873","74.630","","0.12%"
"02/10/2022","75.102","74.809","75.289","74.804","","0.39%"
"02/11/2022","75.348","75.315","75.506","75.171","","0.33%"
"02/14/2022","75.686","75.573","75.712","75.355","","0.45%"
"02/15/2022","75.177","75.630","75.736","75.162","","-0.67%"
"02/16/2022","75.050","75.175","75.297","74.947","","-0.17%"
"02/17/2022","75.105","74.993","75.238","74.953","","0.07%"
"02/18/2022","74.687","75.075","75.105","74.480","","-0.56%"
"02/21/2022","74.524","74.583","74.741","74.343","","-0.22%"
"02/22/2022","74.630","74.697","74.994","74.616","","0.14%"
"02/23/2022","74.640","74.625","74.730","74.532","","0.01%"
"02/24/2022","75.615","74.692","75.848","74.657","","1.31%"
"02/25/2022","75.075","75.429","75.488","75.075","","-0.71%"
"02/28/2022","75.521","75.760","75.790","75.282","","0.59%"
"03/01/2022","75.782","75.289","75.816","75.260","","0.35%"
"03/02/2022","75.639","75.913","75.940","75.569","","-0.19%"
"03/03/2022","75.971","75.653","76.020","75.602","","0.44%"
"03/04/2022","76.425","75.935","76.451","75.935","","0.60%"
"03/07/2022","76.975","76.675","77.173","76.658","","0.72%"
"03/08/2022","76.905","76.984","77.187","76.715","","-0.09%"
"03/09/2022","76.383","76.915","77.004","76.318","","-0.68%"
"03/10/2022","76.310","76.256","76.505","76.056","","-0.10%"
"03/11/2022","76.511","76.373","76.715","76.249","","0.26%"
"03/14/2022","76.450","76.664","76.715","76.445","","-0.08%"
"03/15/2022","76.420","76.470","76.683","76.297","","-0.04%"
"03/16/2022","76.200","76.266","76.486","76.117","","-0.29%"
"03/17/2022","75.937","76.056","76.082","75.753","","-0.35%"
"03/18/2022","76.065","76.079","76.214","76.007","","0.17%"
"03/21/2022","76.285","76.058","76.293","76.005","","0.29%"
"03/22/2022","76.159","76.290","76.498","75.996","","-0.17%"
"03/23/2022","76.530","76.121","76.530","75.977","","0.49%"
"03/24/2022","76.305","76.530","76.530","76.189","","-0.29%"
"03/25/2022","76.285","76.246","76.309","76.125","","-0.03%"
"03/28/2022","76.090","76.325","76.385","76.040","","-0.26%"
"03/29/2022","75.666","75.981","76.164","75.566","","-0.56%"
"03/30/2022","75.823","75.662","75.988","75.602","","0.21%"
"03/31/2022","75.928","75.828","75.968","75.643","","0.14%"
"04/01/2022","75.995","75.926","76.027","75.846","","0.09%"
"04/04/2022","75.451","75.920","75.945","75.360","","-0.72%"
"04/05/2022","75.465","75.440","75.560","75.266","","0.02%"
"04/06/2022","75.947","75.429","76.077","75.411","","0.64%"
"04/07/2022","75.913","75.945","76.056","75.762","","-0.04%"
"04/08/2022","75.960","75.930","76.065","75.703","","0.06%"
"04/11/2022","75.836","75.962","76.090","75.784","","-0.16%"
"04/12/2022","76.082","75.941","76.197","75.928","","0.32%"
"04/13/2022","76.122","76.150","76.280","76.023","","0.05%"
"04/14/2022","76.292","76.148","76.294","76.074","","0.22%"
"04/15/2022","76.332","76.309","76.349","76.278","","0.05%"
"04/18/2022","76.284","76.313","76.435","76.205","","-0.06%"
"04/19/2022","76.445","76.292","76.572","76.247","","0.21%"
"04/20/2022","76.269","76.477","76.533","76.149","","-0.23%"
"04/21/2022","76.262","76.265","76.373","76.077","","-0.01%"
"04/22/2022","76.475","76.296","76.546","76.195","","0.28%"
"04/25/2022","76.748","76.558","76.788","76.543","","0.36%"
"04/26/2022","76.680","76.553","76.698","76.436","","-0.09%"
"04/27/2022","76.633","76.768","76.806","76.490","","-0.06%"
"04/28/2022","76.670","76.540","76.732","76.419","","0.05%"
"04/29/2022","76.535","76.618","76.694","76.271","","-0.18%"
"05/02/2022","76.485","76.505","76.533","76.334","","-0.07%"
"05/03/2022","76.470","76.490","76.693","76.449","","-0.02%"
"05/04/2022","76.283","76.453","76.589","76.190","","-0.24%"
"05/05/2022","76.515","76.155","76.577","75.990","","0.30%"
"05/06/2022","76.979","76.518","77.078","76.512","","0.61%"
"05/09/2022","77.365","77.000","77.536","76.988","","0.50%"
"05/10/2022","77.225","77.381","77.458","77.114","","-0.18%"
"05/11/2022","77.425","77.268","77.509","77.145","","0.26%"
"05/12/2022","77.435","77.423","77.635","77.304","","0.01%"
"05/13/2022","77.480","77.440","77.562","77.253","","0.06%"
"05/16/2022","77.833","77.499","77.916","77.499","","0.46%"
"05/17/2022","77.476","77.805","77.810","77.375","","-0.46%"
"05/18/2022","77.810","77.463","77.810","77.460","","0.43%"
"05/19/2022","77.415","77.815","77.820","77.387","","-0.51%"
"05/20/2022","77.865","77.444","77.899","77.432","","0.58%"
"05/23/2022","77.545","77.675","77.730","77.439","","-0.41%"
"05/24/2022","77.475","77.543","77.687","77.469","","-0.09%"
"05/25/2022","77.531","77.479","77.641","77.442","","0.07%"
"05/26/2022","77.636","77.502","77.721","77.486","","0.14%"
"05/27/2022","77.624","77.639","77.683","77.530","","-0.02%"
"05/30/2022","77.554","77.594","77.594","77.473","","-0.09%"
"05/31/2022","77.598","77.553","77.746","77.541","","0.06%"
"06/01/2022","77.560","77.646","77.660","77.442","","-0.05%"
"06/02/2022","77.399","77.556","77.654","77.383","","-0.21%"
"06/03/2022","77.615","77.425","77.663","77.385","","0.28%"
"06/06/2022","77.814","77.690","77.854","77.564","","0.26%"
"06/07/2022","77.664","77.795","77.842","77.627","","-0.19%"
"06/08/2022","77.709","77.703","77.791","77.600","","0.06%"
"06/09/2022","77.815","77.721","77.881","77.686","","0.14%"
"06/10/2022","78.144","77.780","78.202","77.762","","0.42%"
"06/13/2022","78.104","78.195","78.313","77.968","","-0.05%"
"06/14/2022","78.022","78.105","78.105","77.930","","-0.10%"
"06/15/2022","78.171","78.013","78.229","77.971","","0.19%"
"06/16/2022","77.977","78.037","78.109","77.911","","-0.25%"
"06/17/2022","77.952","78.005","78.113","77.944","","-0.03%"
"06/20/2022","77.927","78.004","78.037","77.856","","-0.03%"
"06/21/2022","78.133","77.949","78.152","77.929","","0.26%"
"06/22/2022","78.180","78.135","78.395","78.106","","0.06%"
"06/23/2022","78.145","78.220","78.386","78.129","","-0.04%"
"06/24/2022","78.255","78.162","78.364","78.113","","0.14%"
"06/27/2022","78.440","78.268","78.571","78.193","","0.24%"
"06/28/2022","78.995","78.449","79.050","78.432","","0.71%"
"06/29/2022","78.945","79.008","79.070","78.844","","-0.06%"
"06/30/2022","78.965","78.915","79.095","78.866","","0.03%"
"07/01/2022","78.956","78.970","79.136","78.805","","-0.01%"
"07/04/2022","78.939","78.978","79.062","78.859","","-0.02%"
"07/05/2022","79.298","78.965","79.428","78.945","","0.45%"
"07/06/2022","79.048","79.163","79.383","78.918","","-0.32%"
"07/07/2022","79.175","79.048","79.261","78.885","","0.16%"
"07/08/2022","79.290","79.180","79.435","79.128","","0.15%"
"07/11/2022","79.435","79.255","79.585","79.255","","0.18%"
"07/12/2022","79.465","79.466","79.667","79.459","","0.04%"
"07/13/2022","79.680","79.490","79.871","79.475","","0.27%"
"07/14/2022","79.915","79.708","80.235","79.667","","0.29%"
"07/15/2022","79.785","79.867","79.979","79.714","","-0.16%"
"07/18/2022","80.015","79.817","80.020","79.703","","0.29%"
"07/19/2022","79.865","79.989","80.072","79.857","","-0.19%"
"07/20/2022","80.005","79.907","80.068","79.878","","0.18%"
"07/21/2022","79.875","80.026","80.068","79.760","","-0.16%"
"07/22/2022","79.845","79.883","79.939","79.804","","-0.04%"
"07/25/2022","79.719","79.784","79.885","79.678","","-0.16%"
"07/26/2022","79.862","79.736","79.884","79.692","","0.18%"
"07/27/2022","79.860","79.823","79.995","79.774","","0.00%"
"07/28/2022","79.638","79.763","79.855","79.586","","-0.28%"
"07/29/2022","79.351","79.604","79.604","79.167","","-0.36%"
"08/01/2022","78.971","79.185","79.241","78.894","","-0.48%"
"08/02/2022","78.605","78.961","79.002","78.393","","-0.46%"
"08/03/2022","79.118","78.627","79.244","78.574","","0.65%"
"08/04/2022","79.165","79.096","79.840","79.048","","0.06%"
"08/05/2022","79.365","79.160","79.494","78.918","","0.25%"
"08/08/2022","79.592","79.425","79.690","79.420","","0.29%"
"08/09/2022","79.573","79.583","79.661","79.498","","-0.02%"
"08/10/2022","79.095","79.560","79.613","79.018","","-0.60%"
"08/11/2022","79.585","79.066","79.695","79.066","","0.62%"
"08/12/2022","79.651","79.610","79.760","79.590","","0.08%"
"08/15/2022","79.546","79.654","79.658","79.459","","-0.13%"
"08/16/2022","79.256","79.550","79.606","79.250","","-0.36%"
"08/17/2022","79.360","79.167","79.514","79.155","","0.13%"
"08/18/2022","79.760","79.405","79.765","79.372","","0.50%"
"08/19/2022","79.925","79.776","79.943","79.697","","0.21%"
"08/22/2022","79.855","79.905","79.930","79.769","","-0.09%"
"08/23/2022","79.857","79.875","79.919","79.682","","0.00%"
"08/24/2022","79.798","79.875","79.900","79.691","","-0.07%"
"08/25/2022","79.880","79.811","80.006","79.749","","0.10%"
"08/26/2022","79.971","79.883","79.983","79.709","","0.11%"
"08/29/2022","79.971","79.989","80.135","79.892","","0.00%"
"08/30/2022","79.683","79.968","79.985","79.417","","-0.36%"
"08/31/2022","79.511","79.707","79.717","79.416","","-0.22%"
"09/01/2022","79.701","79.535","79.739","79.280","","0.24%"
"09/02/2022","79.722","79.710","79.914","79.604","","0.03%"
"09/05/2022","79.791","79.925","79.928","79.752","","0.09%"
"09/06/2022","79.895","79.804","79.916","79.736","","0.13%"
"09/07/2022","79.650","79.908","79.974","79.595","","-0.31%"
"09/08/2022","79.690","79.660","79.838","79.637","","0.05%"
"09/09/2022","79.655","79.672","79.683","79.452","","-0.04%"
"09/12/2022","79.355","79.653","79.723","79.288","","-0.38%"
"09/13/2022","79.602","79.393","79.632","79.010","","0.31%"
"09/14/2022","79.459","79.595","79.625","79.370","","-0.18%"
"09/15/2022","79.849","79.495","79.854","79.433","","0.49%"
"09/16/2022","79.699","79.861","79.874","79.591","","-0.19%"
"09/19/2022","79.713","79.716","79.831","79.574","","0.02%"
"09/20/2022","79.769","79.675","79.784","79.578","","0.07%"
"09/21/2022","79.936","79.765","80.076","79.750","","0.21%"
"09/22/2022","81.062","80.233","81.145","80.199","","1.41%"
"09/23/2022","81.255","81.049","81.286","80.770","","0.24%"
"09/26/2022","81.625","81.340","81.714","81.323","","0.46%"
"09/27/2022","81.727","81.374","81.782","81.282","","0.12%"
"09/28/2022","81.431","81.875","82.020","81.345","","-0.36%"
"09/29/2022","81.489","81.595","81.967","81.469","","0.07%"
"09/30/2022","81.522","81.498","81.725","81.151","","0.04%"
"10/03/2022","81.509","81.532","81.928","81.498","","-0.02%"
"10/04/2022","81.479","81.495","81.685","81.284","","-0.04%"
"10/05/2022","81.649","81.459","81.721","81.327","","0.21%"
"10/06/2022","82.088","81.520","82.316","81.476","","0.54%"
"10/07/2022","82.833","82.292","82.833","82.107","","0.91%"
"10/10/2022","82.385","82.706","82.714","82.264","","-0.54%"
"10/11/2022","82.274","82.421","82.506","82.095","","-0.13%"
"10/12/2022","82.177","82.267","82.370","82.156","","-0.12%"
"10/13/2022","82.192","82.190","82.685","82.107","","0.02%"
"10/14/2022","82.367","82.210","82.448","82.108","","0.21%"
"10/17/2022","82.189","82.413","82.426","82.089","","-0.22%"
"10/18/2022","82.298","82.161","82.406","82.005","","0.13%"
"10/19/2022","83.021","82.298","83.111","82.288","","0.88%"
"10/20/2022","82.825","82.991","83.268","82.526","","-0.24%"
"10/21/2022","82.542","82.836","83.105","82.540","","-0.34%"
"10/24/2022","82.762","82.603","82.884","82.572","","0.27%"
"10/25/2022","82.523","82.755","82.859","82.413","","-0.29%"
"10/26/2022","81.929","82.445","82.539","81.961","","-0.72%"
"10/27/2022","82.393","82.031","82.574","82.017","","0.57%"
"10/28/2022","82.268","82.364","82.518","82.268","","-0.15%"
"10/31/2022","82.780","82.386","82.877","82.316","","0.62%"
"11/01/2022","82.660","82.817","82.826","82.494","","-0.14%"
"11/02/2022","82.739","82.682","82.819","82.609","","0.10%"
"11/03/2022","82.738","82.894","82.997","82.694","","0.00%"
"11/04/2022","81.982","82.691","82.740","81.971","","-0.91%"
"11/07/2022","81.832","82.075","82.324","81.809","","-0.18%"
"11/08/2022","81.380","81.832","82.034","81.241","","-0.55%"
"11/09/2022","81.355","81.340","81.628","81.210","","-0.03%"
"11/10/2022","80.640","81.444","81.930","80.631","","-0.88%"
"11/11/2022","80.505","80.565","80.997","80.483","","-0.17%"
"11/14/2022","80.992","80.525","81.298","80.510","","0.60%"
"11/15/2022","81.091","80.992","81.449","80.703","","0.12%"
"11/16/2022","81.495","81.105","81.574","81.105","","0.50%"
"11/17/2022","81.540","81.453","81.854","81.422","","0.06%"
"11/18/2022","81.645","81.530","81.801","81.505","","0.13%"
"11/21/2022","81.728","81.672","81.927","81.580","","0.10%"
"11/22/2022","81.719","81.728","81.830","81.581","","-0.01%"
"11/23/2022","81.633","81.719","81.934","81.628","","-0.11%"
"11/24/2022","81.642","81.633","81.778","81.588","","0.01%"
"11/25/2022","81.713","81.671","81.754","81.432","","0.09%"
"11/28/2022","81.650","81.815","81.846","81.518","","-0.08%"
"11/29/2022","81.626","81.549","81.759","81.541","","-0.03%"
"11/30/2022","81.374","81.645","81.650","81.271","","-0.31%"
"12/01/2022","81.130","81.152","81.336","80.985","","-0.30%"
"12/02/2022","81.438","81.165","81.528","81.083","","0.38%"
"12/05/2022","81.900","81.255","81.910","81.195","","0.57%"
"12/06/2022","82.490","81.904","82.643","81.897","","0.72%"
"12/07/2022","82.217","82.422","82.783","82.189","","-0.33%"
"12/08/2022","82.290","82.267","82.477","82.253","","0.09%"
"12/09/2022","82.420","82.244","82.510","82.086","","0.16%"
"12/12/2022","82.647","82.434","82.745","82.423","","0.28%"
"12/13/2022","82.403","82.663","82.922","82.373","","-0.30%"
"12/14/2022","82.496","82.610","82.715","82.403","","0.11%"
"12/15/2022","82.862","82.537","82.994","82.415","","0.44%"
"12/16/2022","82.733","82.865","82.898","82.626","","-0.16%"
"12/19/2022","82.677","82.775","82.833","82.566","","-0.07%"
"12/20/2022","82.610","82.582","82.885","82.565","","-0.08%"
"12/21/2022","82.885","82.730","82.933","82.654","","0.33%"
"12/22/2022","82.985","82.825","82.989","82.643","","0.12%"
"12/23/2022","82.790","82.880","82.903","82.742","","-0.23%"
"12/26/2022","82.665","82.775","82.847","82.627","","-0.15%"
"12/27/2022","82.835","82.675","82.909","82.655","","0.21%"
"12/28/2022","82.764","82.840","82.931","82.748","","-0.09%"
"12/29/2022","82.787","82.847","82.902","82.754","","0.03%"
"12/30/2022","82.745","82.787","82.829","82.540","","-0.05%"
"01/02/2023","82.773","82.670","82.800","82.560","","0.03%"
"01/03/2023","82.779","82.698","83.039","82.654","","0.01%"
"01/04/2023","82.667","82.779","82.919","82.667","","-0.14%"
"01/05/2023","82.596","82.739","82.808","82.427","","-0.09%"
"01/06/2023","82.275","82.605","82.785","82.275","","-0.39%"
"01/09/2023","82.180","82.235","82.454","82.095","","-0.12%"
"01/10/2023","81.630","82.185","82.318","81.605","","-0.67%"
"01/11/2023","81.642","81.625","81.831","81.497","","0.01%"
"01/12/2023","81.110","81.657","81.754","81.110","","-0.65%"
"01/13/2023","81.285","81.115","81.523","81.115","","0.22%"
"01/16/2023","81.656","81.227","81.750","81.197","","0.46%"
"01/17/2023","81.635","81.710","81.889","81.547","","-0.03%"
"01/18/2023","81.445","81.675","81.829","81.164","","-0.23%"
"01/19/2023","81.245","81.440","81.456","81.207","","-0.25%"
"01/20/2023","80.984","81.281","81.310","80.973","","-0.32%"
"01/23/2023","81.483","80.933","81.509","80.875","","0.62%"
"01/24/2023","81.599","81.488","81.770","81.411","","0.14%"
"01/25/2023","81.519","81.602","81.780","81.477","","-0.10%"
"01/26/2023","81.445","81.531","81.579","81.356","","-0.09%"
"01/27/2023","81.515","81.510","81.679","81.473","","0.09%"
"01/30/2023","81.525","81.548","81.725","81.461","","0.01%"
"01/31/2023","81.769","81.599","82.080","81.550","","0.30%"
"02/01/2023","81.758","81.765","82.042","81.676","","-0.01%"
"02/02/2023","82.044","81.697","82.273","81.685","","0.35%"
"02/03/2023","82.233","82.044","82.326","81.746","","0.23%"
"02/06/2023","82.750","82.388","82.850","82.316","","0.63%"
"02/07/2023","82.870","82.755","82.906","82.619","","0.15%"
"02/08/2023","82.655","82.734","82.761","82.472","","-0.26%"
"02/09/2023","82.540","82.656","82.679","82.402","","-0.14%"
"02/10/2023","82.520","82.535","82.644","82.330","","-0.02%"
"02/13/2023","82.597","82.582","82.788","82.577","","0.09%"
"02/14/2023","82.915","82.597","83.047","82.566","","0.39%"
"02/15/2023","82.765","82.842","82.972","82.765","","-0.18%"
"02/16/2023","82.715","82.719","82.846","82.590","","-0.06%"
"02/17/2023","82.765","82.704","82.872","82.704","","0.06%"
"02/20/2023","82.721","82.720","82.764","82.604","","-0.05%"
"02/21/2023","82.849","82.691","82.892","82.681","","0.15%"
"02/22/2023","82.835","82.844","82.937","82.776","","-0.02%"
"02/23/2023","82.618","82.799","82.835","82.562","","-0.26%"
"02/24/2023","82.925","82.643","83.026","82.628","","0.37%"
"02/27/2023","82.652","82.872","82.952","82.627","","-0.33%"
"02/28/2023","82.645","82.690","82.761","82.554","","-0.01%"
"03/01/2023","82.435","82.588","82.634","82.365","","-0.25%"
"03/02/2023","82.355","82.425","82.628","82.355","","-0.10%"
"03/03/2023","81.710","82.348","82.407","81.685","","-0.78%"
"03/06/2023","81.815","81.778","81.973","81.610","","0.13%"
"03/07/2023","82.025","81.852","82.025","81.725","","0.26%"
"03/08/2023","81.955","82.037","82.298","81.860","","-0.09%"
"03/09/2023","82.025","81.967","82.088","81.764","","0.09%"
"03/10/2023","81.965","82.037","82.209","81.844","","-0.07%"
"03/13/2023","82.263","81.677","82.312","81.677","","0.36%"
"03/14/2023","82.260","82.300","82.580","82.236","","0.00%"
"03/15/2023","82.908","82.280","82.920","82.211","","0.79%"
"03/16/2023","82.625","82.774","82.851","82.593","","-0.34%"
"03/17/2023","82.540","82.615","82.702","82.419","","-0.10%"
"03/20/2023","82.530","82.495","82.727","82.453","","-0.01%"
"03/21/2023","82.705","82.516","82.733","82.516","","0.21%"
"03/22/2023","82.525","82.677","82.742","82.395","","-0.22%"
"03/23/2023","82.265","82.524","82.542","82.054","","-0.32%"
"03/24/2023","82.339","82.265","82.524","82.195","","0.09%"
"03/27/2023","82.200","82.374","82.441","82.200","","-0.17%"
"03/28/2023","82.200","82.195","82.291","82.113","","0.00%"
"03/29/2023","82.206","82.164","82.390","82.164","","0.01%"
"03/30/2023","82.100","82.238","82.287","82.030","","-0.13%"
"03/31/2023","82.185","82.088","82.282","82.044","","0.10%"
"04/03/2023","82.205","82.391","82.484","82.190","","0.02%"
"04/04/2023","82.110","82.219","82.279","82.078","","-0.12%"
"04/05/2023","81.945","82.123","82.217","81.844","","-0.20%"
"04/06/2023","81.840","81.953","82.059","81.810","","-0.13%"
"04/07/2023","81.885","81.832","81.910","81.790","","0.05%"
"04/10/2023","81.985","81.844","82.045","81.761","","0.12%"
"04/11/2023","82.070","81.967","82.161","81.928","","0.10%"
"04/12/2023","81.960","82.088","82.125","81.930","","-0.13%"
